x,y,yaw,steering_angle,velocity
0.2177621090572315,-0.006634649749800862,-0.025922571536181733,-0.04808465763926506,4.0
0.35536023331351146,-0.013199872723075939,-0.04119276591022494,-0.04808465763926506,4.0
0.46185807245364235,-0.01940024810855697,-0.0529031139705334,-0.04808465763926506,4.0
0.6385967553580689,-0.03194426646148076,-0.07244557190101576,-0.04808465763926506,4.0
0.7979978556722205,-0.04577722756780248,-0.09037818274481538,0.010773376561701298,4.0
0.9658061801332047,-0.06259011728313305,-0.10503118030048532,0.010773376561701298,4.0
1.1049753489000003,-0.07661957502970071,-0.1041581749878271,0.03962785378098488,4.0
1.3203140281843067,-0.09687599320140804,-0.0891254194542255,0.03962785378098488,4.0
1.504657086695482,-0.11123040466347281,-0.06780914434909338,0.04933374002575874,4.0
1.6924848903349328,-0.12247423493121068,-0.045047198111055196,0.04933374002575874,4.0
1.844754960158555,-0.12881876450856788,-0.026367093671154217,0.04933374002575874,4.0
2.0370708209925406,-0.13309804304258346,-0.002593059652220365,0.02920415811240673,4.0
2.231084772262065,-0.13398219491405353,0.013343644362988325,0.02920415811240673,4.0
2.4655744762595497,-0.1317454249918912,0.024288280902588798,0.002206625882536173,4.0
2.6620276816310984,-0.12752579037772488,0.032258319865721294,0.002206625882536173,4.0
2.8591885707150952,-0.12141807740089601,0.040429082689362815,-0.011836525052785873,4.0
3.0569164352226825,-0.11448647195138736,0.0403674193661116,-0.011836525052785873,4.0
3.255120623255586,-0.10788163407017454,0.03317428721460635,-0.023547716438770294,4.0
3.453714967104896,-0.10210068447316178,0.024745617272682444,-0.023547716438770294,4.0
3.6526275029512973,-0.09757763412239535,0.01599721405623411,-0.023547716438770294,4.0
3.8119416863412647,-0.09500789535795029,0.009107018124714398,-0.01618831604719162,4.0
4.0511495350312225,-0.0930532903520795,-0.001161226594709209,-0.01618831604719162,4.0
4.21074077818307,-0.09306182557572822,-0.007982483063657918,-0.006782469805330038,4.0
4.450250063984817,-0.09508001285050059,-0.018202039263785854,-0.006782469805330038,4.0
4.649912435561297,-0.09858304390699796,-0.026316895575370116,0.004973888862878084,4.0
4.8496339474146595,-0.10249600593938801,-0.023925478873066088,0.004973888862878084,4.0
5.049414929522821,-0.10599740394767039,-0.016377557738813907,0.01643977127969265,4.0
5.249250968059179,-0.10853654037260954,-0.007626233179777199,0.012373339384794235,4.0
5.4491310944424365,-0.10976733760025732,0.001029808125544207,0.012373339384794235,4.0
5.6490396855400355,-0.10946018618872026,0.009779619786805955,0.004692760296165943,4.0
5.848958871481741,-0.10754298661325876,0.01829658535849056,0.004692760296165943,4.0
6.048870175890838,-0.10394296623375941,0.026947702203408738,-0.005507609806954861,4.0
6.248765140154287,-0.09899296931258847,0.0319997320177832,-0.005507609806954861,4.0
6.4486714188850165,-0.09411630740554498,0.026513432996691993,-0.018658028915524483,4.0
6.648599180555363,-0.08986277699859041,0.018313307043613374,-0.018658028915524483,4.0
6.848553488665426,-0.08674470599973143,0.009477628954581756,-0.010502821765840054,4.0
7.048529210114597,-0.08503405506288536,0.0008397579809580689,-0.010502821765840054,4.0
7.2485157037335695,-0.08491180383127099,-0.00788884738344755,0.010367315262556076,4.0
7.448504696256275,-0.08550230079160531,-0.008093013690068563,0.010367315262556076,4.0
7.648496551510405,-0.08572765673310724,-0.0009172188617736727,0.028953682631254196,4.0
7.848489112002789,-0.08510747969886162,0.007586306759901399,0.028953682631254196,4.0
8.04847477732625,-0.08320622497073883,0.01642787914422552,0.031496331095695496,4.0
8.248441778852035,-0.0798207321356799,0.025032121798850896,0.031496331095695496,4.0
8.44837466373052,-0.07478393769940571,0.034051693548155015,0.13022786378860474,4.0
8.608204953354273,-0.06760975785305255,0.05991982109802021,0.13022786378860474,4.0
8.839567288179314,-0.04623118159828937,0.15408246301185632,0.3514651656150818,2.0
9.005641295494192,-0.015065480550563035,0.30617779300420533,0.3514651656150818,2.0
9.142189962852253,0.03404257291655724,0.5228647077452707,0.36751124262809753,2.0
9.245555798175166,0.09856909951724868,0.740010189713706,0.36751124262809753,2.0
9.319947748074672,0.17633602473227103,0.8952286446796576,0.36751124262809753,2.0
9.374308015049849,0.26337495680698064,1.0146820837692834,0.36751124262809753,2.0
9.416450585588347,0.3597369805557465,1.1186024624040347,0.12427227199077606,4.0
9.4569199015982,0.4770136039700402,1.2027860616282573,0.12427227199077606,4.0
9.49839257764474,0.6112392604020228,1.2584251411789535,0.04272155463695526,4.0
9.541274045104828,0.7584759945639401,1.2880345442416672,0.04272155463695526,4.0
9.58464781373823,0.9160531731581695,1.3081894349525935,0.01763327606022358,4.0
9.628398671176312,1.081716218138454,1.3189791630684138,0.01763327606022358,4.0
9.672336201594094,1.253731525342334,1.3266666323280065,0.03702434152364731,4.0
9.715005341850203,1.4310626822161314,1.3434392093486756,0.03702434152364731,4.0
9.755407366295904,1.6128245551972447,1.3649333823722836,0.06270384043455124,4.0
9.7928532641592,1.79826223865164,1.3879232466284068,0.06270384043455124,4.0
9.82668036299757,1.9867683245537928,1.412991669450139,0.07022927701473236,4.0
9.8499221716628,2.139564277083947,1.4412091518311498,0.07022927701473236,4.0
9.877411791452007,2.371514888202453,1.4871489994579907,0.05820140987634659,4.0
9.894175189151348,2.566707575256643,1.515942560056758,0.05820140987634659,4.0
9.90561362645035,2.763169084252645,1.5411384209268397,0.03842642158269882,4.0
9.911031312395522,2.921019281799811,1.5609678313652975,0.03842642158269882,4.0
9.913121569576921,3.158581555251466,1.5905194596311447,0.024281883612275124,4.0
9.911384546734114,3.3173089899665538,1.602660544254492,0.024281883612275124,4.0
9.905271916420247,3.5557413741787403,1.614077464708616,0.0014519866090267897,4.0
9.8992382448437,3.7148511712274246,1.6207106891363119,0.0014519866090267897,4.0
9.887875161934364,3.953666824457951,1.6288635388085406,-0.014567838981747627,4.0
9.877914006633413,4.152836302683112,1.624726999851091,-0.014567838981747627,4.0
9.868422614446299,4.352154471313184,1.6165793919955818,-0.017357323318719864,4.0
9.86152733869559,4.511712757271635,1.6096052917741708,-0.017357323318719864,4.0
9.85409142199235,4.711279805507551,1.600951263360257,-0.009183702059090137,4.0
9.848180613991948,4.9109613485562695,1.592209609477001,-0.009183702059090137,4.0
9.843216446408361,5.150697150482745,1.5819030067522344,-0.0007377522415481508,4.0
9.840907038209643,5.350548354353845,1.5734336536044047,-0.0007377522415481508,4.0
9.840146436255345,5.550440945015509,1.5665493931984087,0.013439338654279709,4.0
9.839540626525988,5.750357156187743,1.5705407338590096,0.013439338654279709,4.0
9.83839336537738,5.950288779548751,1.5786409886511807,0.02117057889699936,4.0
9.836751336524333,6.110238485371329,1.5856102467333464,0.02117057889699936,4.0
9.832658420673907,6.350153652550171,1.596099574319853,0.029403353109955788,4.0
9.828702185837475,6.510078813937061,1.6030301582472446,0.029403353109955788,4.0
9.820782344511999,6.749916745909821,1.6136686945796381,0.08661387115716934,4.0
9.812688839183142,6.90969300338174,1.6343701328793612,0.08661387115716934,4.0
9.793593367872965,7.148898716203132,1.682240902062288,0.1709640771150589,4.0
9.767403069071657,7.347129929799966,1.7502245873273616,0.1709640771150589,4.0
9.72892536125596,7.535569583046399,1.8615238399837972,0.2785435914993286,3.0
9.688150158069178,7.666826757134213,2.0042360152039516,0.2785435914993286,3.0
9.603787717856003,7.836242810938653,2.2066821030042894,0.29193606972694397,3.0
9.530529084794972,7.933861633597267,2.3223191958806195,0.29193606972694397,3.0
9.39960093614499,8.058698915126866,2.482683531673881,0.20147906243801117,3.0
9.277028006854936,8.145553070932657,2.5896742905606156,0.20147906243801117,3.0
9.143217936349277,8.221227334113838,2.6708701489863715,0.13604620099067688,4.0
9.02601312788037,8.277821512833814,2.71829571544232,0.13604620099067688,4.0
8.836726155171673,8.356058984626051,2.7855174882263785,0.11244487017393112,4.0
8.669158791264397,8.414918790500234,2.8356958912113126,0.11244487017393112,4.0
8.494365756610584,8.467191154999481,2.8855426257665915,0.09854996204376221,4.0
8.313583500451873,8.511917462775946,2.937169643281806,0.09854996204376221,4.0
8.127908458632312,8.54829119050127,2.989934760061368,0.06991294771432877,4.0
7.9766294608560315,8.57166975929135,3.025851512561271,0.06991294771432877,4.0
7.746241585783427,8.597456183489388,3.0744496866169992,0.06991294771432877,4.0
7.590885881172009,8.608433314590625,3.1065113031839076,0.06991294771432877,4.0
7.356024821857431,8.61570215909123,-3.130043274725142,0.012771416455507278,4.0
7.198638606970336,8.616177012597365,-3.1144248764993674,0.012771416455507278,4.0
6.961749946046005,8.612329531170136,-3.1024810120958093,-0.031143339350819588,4.0
6.803413376943208,8.607997126366435,-3.101882113432525,-0.031143339350819588,4.0
6.565400869691514,8.601176354657051,-3.1106509473603676,-0.042911041527986526,4.0
6.3666422959889815,8.597368702434986,-3.1302244668601653,-0.042911041527986526,4.0
6.167589030674542,8.596770420337961,3.128538409250287,-0.029120996594429016,4.0
5.968341541576253,8.598951790823564,3.113670643333279,-0.029120996594429016,4.0
5.768976390521234,8.603602914866652,3.103929734600828,-0.004321388900279999,4.0
5.569548797876158,8.610445041185853,3.095489818035855,-0.004321388900279999,4.0
5.370093379380737,8.619112802107443,3.088765841991194,0.012082582339644432,4.0
5.170573245077372,8.628067049377997,3.0928579887127734,0.012082582339644432,4.0
5.010899280079394,8.634917090710712,3.099206824627509,0.012082582339644432,4.0
4.81122793765269,8.642616519898155,3.107984606351103,0.012082582339644432,4.0
4.571511509540817,8.65011908865583,3.1184769171291102,0.013860774226486683,4.0
4.371669660740176,8.654691188334878,3.127045218810784,0.013860774226486683,4.0
4.171774207230764,8.65761748717275,3.1357233328219385,0.008225829340517521,4.0
3.9718435197399358,8.658884048545577,-3.1389853261770773,0.008225829340517521,4.0
3.771895322362807,8.658445463208674,-3.1303540250521884,-0.0013565851841121912,4.0
3.571938704679916,8.657242197347564,-3.1301989356132047,-0.0013565851841121912,4.0
3.3719717943957512,8.656381517449635,-3.137396363935356,-0.009381111711263657,4.0
3.21199196888829,8.65627623960548,3.138941360803927,-0.009381111711263657,4.0
2.972019955049741,8.657608507336384,3.1284322538122313,-0.002829144708812237,4.0
2.772054170660836,8.66034269136362,3.119827317747257,-0.002829144708812237,4.0
2.572110380720968,8.664547562067046,3.1128655840933765,0.014398014172911644,4.0
2.3721664166868783,8.668873626251122,3.1168221089698935,0.014398014172911644,4.0
2.1722093387377526,8.67264420169422,3.1249100600712665,0.017424985766410828,4.0
2.0122305128462346,8.674931850387,3.131876741623432,0.017424985766410828,4.0
1.7722435271149601,8.67672958944258,-3.1408185617107574,0.010776328854262829,4.0
1.5722476462809012,8.67653624020967,-3.1322454786545375,0.010776328854262829,4.0
1.3722577751094303,8.674844662651838,-3.12530354865911,-0.002872636541724205,4.0
1.2122663864085763,8.673364636029673,-3.128031984935775,-0.002872636541724205,4.0
0.9722741531836567,8.671744353191968,-3.137364054634831,-0.004516201559454203,4.0
0.7722759477502753,8.671499171330527,3.137183209576398,-0.004516201559454203,4.0
0.5722796173374229,8.672490926800208,3.1301025965747353,0.005712325219064951,4.0
0.4122824375313353,8.673318073613535,3.1327537090829343,0.005712325219064951,4.0
0.1722841502300425,8.67388798429252,-3.1411621955104083,0.007965478114783764,4.0
0.012285317721603593,8.673458495366273,-3.134213108375068,0.007965478114783764,4.0
-0.2277042636927628,8.671321644990108,-3.1254774220891983,-0.005609013140201569,4.0
-0.38769636007532005,8.669758791507048,-3.1281326078067684,-0.005609013140201569,4.0
-0.6276899572485212,8.668082789477182,-3.1374047684516864,-0.007494663819670677,4.0
-0.827689257538824,8.667819368170884,3.13716483500892,-0.007494663819670677,4.0
-1.0276865068124101,8.668803316600004,3.130094440380233,0.002673463197425008,4.0
-1.1876842681761857,8.669627604145184,3.1327494819639052,0.002673463197425008,4.0
-1.4276832280677436,8.670195662440012,-3.1411637473170697,0.0030327981803566217,4.0
-1.6276817295887547,8.669535757433653,-3.1325480620606116,0.0030327981803566217,4.0
-1.8276723961852028,8.667628493509204,-3.125477670601661,-0.008661971427500248,4.0
-2.027663087527065,8.665706844054801,-3.1293577853067043,-0.008661971427500248,4.0
-2.22765855416392,8.664389486126607,-3.137404798602473,-0.01054762676358223,4.0
-2.3876580495591275,8.664080800275247,3.1388306430573825,-0.01054762676358223,4.0
-2.6276542844436634,8.665263617694215,3.128352249154497,-0.00038011622382327914,4.0
-2.827635736292301,8.667945581399302,3.1197829267523196,-0.00038011622382327914,4.0
-3.0275917510544015,8.672127391980574,3.1128425315870794,0.01239731814712286,4.0
-3.227545138140415,8.676443605196921,3.1168104037298114,0.01239731814712286,4.0
-3.4275095107883553,8.680210169646921,3.1249042046665756,0.015393577516078949,4.0
-3.5874929891811016,8.682496491540865,3.1318734323528274,0.015393577516078949,4.0
-3.8274854384706236,8.684293525127982,-3.140819845276168,0.0073069361969828606,4.0
-3.987485130856332,8.684262563584362,-3.133887122661929,0.0073069361969828606,4.0
-4.227477389097091,8.682408408775691,-3.1253034881125017,-0.004909936338663101,4.0
-4.427469034690995,8.680583178952224,-3.1292704907994247,-0.004909936338663101,4.0
-4.6274648190011565,8.679308036628957,-3.13736392064564,-0.006553234066814184,4.0
-4.787464369073989,8.67901505482976,3.1388522945143613,-0.006553234066814184,4.0
-5.027461694582647,8.680054561073167,3.130102527195025,0.003673906670883298,4.0
-5.227459151849702,8.681056200431096,3.133978048708032,0.003673906670883298,4.0
-5.427458599115069,8.681451620630815,-3.141162248704381,0.004045305773615837,4.0
-5.587457837088638,8.681022137961342,-3.134213125992872,0.004045305773615837,4.0
-5.827447896197135,8.67888529269953,-3.125477392783473,-0.005124780815094709,4.0
-6.027438631595715,8.676963747255881,-3.1293576632630264,-0.005124780815094709,4.0
-6.227434132265774,8.6756464321748,-3.1374047445565987,-0.009530412033200264,4.0
-6.427433619400978,8.675383006344958,3.1371648422364866,-0.009530412033200264,4.0
-6.627431015145525,8.676366951888504,3.1300944332166023,0.0006360468687489629,4.0
-6.7874288705310395,8.677191238502376,3.1327494720241638,0.0006360468687489629,4.0
-7.027427941176937,8.677759297110946,-3.141163752430101,0.0027430106420069933,4.0
-7.227426513224557,8.67709939270497,-3.1325480608820895,0.0027430106420069933,4.0
-7.4274172351014585,8.675192128833103,-3.125477663991191,-0.010697193443775177,4.0
-7.62740796976677,8.673270478768357,-3.1293577777458155,-0.010697193443775177,4.0
-7.82740347035771,8.671953119764156,-3.1374047927659054,-0.012581860646605492,4.0
-8.02740295763537,8.671689675508128,3.1371648219637187,-0.012581860646605492,4.0
-8.227399248123398,8.67282724931502,3.1283522504021155,-0.012581860646605492,4.0
-8.427380716333426,8.67550921250437,3.1197829262091217,-0.012581860646605492,4.0
-8.627333135291245,8.67984462052709,3.1111003554521126,0.006180573720484972,4.0
-8.787281345390968,8.68391481587767,3.1101082635381454,0.006180573720484972,4.0
-9.027212722498145,8.689648428051486,3.1181091528404874,0.017805516719818115,4.0
-9.227174699064674,8.693534882218966,3.1266187916509494,0.017805516719818115,4.0
-9.427157271872844,8.696142835032818,3.1354633710074213,0.012350796721875668,4.0
-9.627153588263065,8.697267467876266,-3.139116180212188,0.012350796721875668,4.0
-9.827152388726894,8.696766941373337,-3.1304114152944815,0.0023437999188899994,4.0
-10.027140212073373,8.694614791632526,-3.121918465703336,0.0023437999188899994,4.0
-10.2271024564501,8.690760229044718,-3.1132772851113195,-0.010229749605059624,4.0
-10.427049106571134,8.686141568923157,-3.1131179898971104,-0.010229749605059624,4.0
-10.627003302453506,8.681865248162863,-3.1203155452773594,-0.02031758613884449,4.0
-10.786977991702111,8.679027273708472,-3.127164398160977,-0.02031758613884449,4.0
-11.02696131600051,8.676260502688192,-3.137675728144489,-0.009441683068871498,4.0
-11.186959642449223,8.675594421491393,3.1385498999443904,-0.009441683068871498,4.0
-11.426956835554282,8.676522638486023,3.1281979401396156,0.008748604916036129,4.0
-11.626949823300201,8.678195715251496,3.128006953335276,0.008748604916036129,4.0
-11.826945527567904,8.67948509093198,3.135505368782854,0.07801133394241333,4.0
-12.02693280597057,8.677711709852405,-3.1198603155883555,0.07801133394241333,4.0
-12.219189676178047,8.670733588387614,-3.0711250041391485,0.19453920423984528,3.0
-12.388434233289573,8.654583893075786,-2.9733750474497906,0.19453920423984528,3.0
-12.54235296636446,8.623694221711164,-2.8587618589784918,0.2991842031478882,3.0
-12.658449385231274,8.585927606996078,-2.7615599070393357,0.2991842031478882,3.0
-12.820940749522482,8.506283638432366,-2.604812155296331,0.2991842031478882,3.0
-12.94446145323225,8.420850841733515,-2.475071264211802,0.2991842031478882,3.0
-13.055528668790037,8.320036599959082,-2.3466798780569884,0.22716836631298065,3.0
-13.135368226349412,8.230457370199437,-2.2563412629981725,0.22716836631298065,3.0
-13.242276180484577,8.081247470858791,-2.140827496978028,0.17340141534805298,4.0
-13.32485436816745,7.940188651358667,-2.0663599119049274,0.17340141534805298,4.0
-13.401104920247466,7.786742072656364,-1.9955361933062392,0.14452315866947174,4.0
-13.456954951128527,7.65660626600738,-1.9430307714490866,0.14452315866947174,4.0
-13.530947217722357,7.451215565468925,-1.8673975058071026,0.12074209749698639,4.0
-13.583503064021873,7.272589912130965,-1.8124194788330272,0.12074209749698639,4.0
-13.627326538577938,7.088559488573692,-1.7592578944997543,0.09593174606561661,4.0
-13.662458745792105,6.900294743620159,-1.7101040729177666,0.09593174606561661,4.0
-13.6888802439088,6.708761956494225,-1.6631781134636556,0.064283587038517,4.0
-13.70406919813413,6.55377211656281,-1.6293097647222663,0.064283587038517,4.0
-13.717118440895952,6.31917733063716,-1.5805561859336,0.02726023830473423,4.0
-13.720800735392032,6.1618398203332045,-1.5613643190830362,0.02726023830473423,4.0
-13.721468708462938,5.9249285665405695,-1.548564506369953,-0.0018839668482542038,4.0
-13.719877045015195,5.726898422788922,-1.5513102686055673,-0.0018839668482542038,4.0
-13.718016193851167,5.528446040589856,-1.5592381660190162,-0.0024009954649955034,4.0
-13.716797074306502,5.3296561664081725,-1.5681687174477652,-0.0024009954649955034,4.0
-13.716707845485345,5.130601926835591,-1.5765614778265882,0.009910871274769306,4.0
-13.716804166173743,4.971208870534509,-1.5755468927204266,0.009910871274769306,4.0
-13.71633873985524,4.731924461849217,-1.5669098631661156,0.01450139470398426,4.0
-13.714881962491726,4.532385347687596,-1.5582293122770292,0.01450139470398426,4.0
-13.71209839653697,4.3327620403990545,-1.549618131676347,0.005502441432327032,4.0
-13.70777180959627,4.1330891359303745,-1.5408977368292158,0.005502441432327032,4.0
-13.701861763927804,3.933396293034205,-1.5327159218706428,-0.006151848006993532,4.0
-13.696803220147991,3.773617085386757,-1.53385048847633,-0.006151848006993532,4.0
-13.689697607066572,3.5338883046050835,-1.542614626100233,-0.010549221187829971,4.0
-13.684793424243745,3.334054336897832,-1.5513640419866326,-0.010549221187829971,4.0
-13.681199623251672,3.134169831375299,-1.5600211378161168,-0.004533172119408846,4.0
-13.679144929135417,2.9342457794950167,-1.5687727834647671,-0.004533172119408846,4.0
-13.678674993012955,2.7342976631718874,-1.5769759788178093,0.007273499853909016,4.0
-13.67863096144448,2.574330309343478,-1.575847579163866,0.007273499853909016,4.0
-13.678084117321882,2.3343695258462573,-1.5670796765470265,0.01205038744956255,4.0
-13.67661101620048,2.1343997284305645,-1.5583233482980126,0.01205038744956255,4.0
-13.673839432326318,1.9344385294988997,-1.5498173963408588,-2.2817890567239374e-05,4.0
-13.670960444327173,1.7744767981433378,-1.5468662739106522,-2.2817890567239374e-05,4.0
-13.665847963512821,1.5345460655495569,-1.544860098519407,0.0919639989733696,4.0
-13.658191052843309,1.3347070547185733,-1.519361755779243,0.0919639989733696,4.0
-13.645526659292395,1.1427486646113754,-1.4712527373444264,0.28144410252571106,3.0
-13.629640085842125,1.0061813047217074,-1.3967333973679361,0.28144410252571106,3.0
-13.585925837796339,0.8218805372615526,-1.2329739039874694,0.28144410252571106,3.0
-13.528936903036936,0.6805996746147722,-1.104523001878036,0.28144410252571106,3.0
-13.456591668398273,0.5530762899091675,-0.971236518423127,0.37940526008605957,2.0
-13.39480764696886,0.472339037335965,-0.8278890605565767,0.37940526008605957,2.0
-13.290929627628376,0.38166665163831653,-0.6530117887218447,0.33384600281715393,3.0
-13.186471257549766,0.3184906453852866,-0.5455072198855231,0.33384600281715393,3.0
-13.069970732011042,0.2651897840432341,-0.43448750966330546,0.22100387513637543,3.0
-12.970502603258167,0.22862340183803784,-0.36083609707025066,0.22100387513637543,3.0
-12.811510132398373,0.1825681190577417,-0.26915869322249303,0.11353553086519241,4.0
-12.66394471516851,0.1499375724952659,-0.21017194270999995,0.11353553086519241,4.0
-12.504836807389049,0.12113881216495673,-0.16501170563956283,0.11353553086519241,4.0
-12.370816335910042,0.10178897870204502,-0.12904584219551676,0.11353553086519241,4.0
-12.160893180022377,0.08033345180591234,-0.07278479283754381,0.030579010024666786,4.0
-11.979758954812601,0.06795983769211149,-0.04559065639725659,0.030579010024666786,4.0
-11.794472817876722,0.05817187823532226,-0.036978261142028644,-0.007441716734319925,4.0
-11.643925616941164,0.050934274592776864,-0.03994020338248408,-0.007441716734319925,4.0
-11.415128715209653,0.03977360295503934,-0.049185307578987,-0.01361071690917015,4.0
-11.26104417973989,0.03163576361152881,-0.05585154179503007,-0.01361071690917015,4.0
-11.028165776468654,0.01788860338775818,-0.06581318143804295,0.0055286455899477005,4.0
-10.871971886661118,0.008140612936447371,-0.06670345777437373,0.0055286455899477005,4.0
-10.636522356407891,-0.006005350904663758,-0.058883756980139056,0.025864113122224808,4.0
-10.478918830393004,-0.014791558327753095,-0.052229924561414856,0.025864113122224808,4.0
-10.241743686484218,-0.026512815918792888,-0.04199030197227163,0.02767641842365265,4.0
-10.043527523310267,-0.034707973857501254,-0.03356327351580848,0.02767641842365265,4.0
-9.844903467361528,-0.041329157432931043,-0.02499760387924901,0.024451203644275665,4.0
-9.685769676525549,-0.04546735766341278,-0.018220082225691738,0.024451203644275665,4.0
-9.44676479396193,-0.04969533140727901,-0.008050439031038326,0.02057504653930664,4.0
-9.247381774141399,-0.05139026149998198,0.0003486978885769432,0.02057504653930664,4.0
-9.047859857052583,-0.051391036554789084,0.008926588103457641,0.010590177960693836,4.0
-8.848241735090522,-0.04971710229123478,0.01734383323094808,0.010590177960693836,4.0
-8.648561418425478,-0.04648993622737981,0.02419801975292683,-0.00029986107256263494,4.0
-8.448819998599568,-0.043107830936144016,0.020199321216145576,-0.00029986107256263494,4.0
-8.249020550669934,-0.04026764587848493,0.012103526985807949,-0.001919934875331819,4.0
-8.04917037545803,-0.038453074771215484,0.00347310408564305,-0.001919934875331819,4.0
-7.849282119021827,-0.037872201159189045,-0.003598769457888974,0.007814636453986168,4.0
-7.689353800712023,-0.03743952934854104,-0.0009463118290773627,0.007814636453986168,4.0
-7.449441428451506,-0.036117875487589206,0.008319008842655788,0.007980185560882092,4.0
-7.249507587796193,-0.03388176356898794,0.01692893757768536,0.007980185560882092,4.0
-7.049579905333711,-0.030398323402363613,0.02399480177304274,-0.0034589909482747316,4.0
-6.84964328324849,-0.02690076206723271,0.020113790127217084,-0.0034589909482747316,4.0
-6.649690046581424,-0.024007662088980013,0.012068003128891973,-0.005384525749832392,4.0
-6.489714409806139,-0.022438323070528433,0.005119548740343824,-0.005384525749832392,4.0
-6.249735695166526,-0.021729868194020945,-0.0053568373635102485,-0.005384525749832392,4.0
-6.089747930310274,-0.022490360104400475,-0.012284480354470407,-0.005384525749832392,4.0
-5.84977857238339,-0.025440826550966352,-0.020864229121785337,0.01575848087668419,4.0
-5.689800092469761,-0.027652278679422028,-0.018135001923328422,0.01575848087668419,4.0
-5.449823044052353,-0.030369997925212697,-0.008802743296920457,0.019015319645404816,4.0
-5.2498314047922685,-0.03152986487333771,-0.00016487055699545625,0.019015319645404816,4.0
-5.049835665344794,-0.03129923860895275,0.008657682394683598,0.010203978978097439,4.0
-4.8498469156495885,-0.029528742988815693,0.017231307621581968,0.010203978978097439,4.0
-4.649876119903077,-0.02626028901445186,0.02417349044480697,-0.0010040466440841556,4.0
-4.449906840731851,-0.022858287508579295,0.02020645348857094,-0.0010040466440841556,4.0
-4.24992840219107,-0.020032494715789485,0.011797487212465648,-0.04226846247911453,4.0
-4.049932151281215,-0.019535214116196933,-0.007850838721468878,-0.04226846247911453,4.0
-3.849958542125618,-0.022527255755622817,-0.03268502736772863,-0.03867027536034584,4.0
-3.6500934720687614,-0.02973878574341391,-0.05864704916127496,-0.03867027536034584,4.0
-3.4504490363509537,-0.041573423384781136,-0.08413790061913608,-0.001211176160722971,4.0
-3.2510492749410576,-0.057025457546966536,-0.09899295651179887,-0.001211176160722971,4.0
